,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,phone_prefix,total_minutes,total_calls,total_charge
2102,48,111,415,0,0,0,246.5,108,41.91,216.3,89,18.39,179.6,99,8.08,12.7,3,3.43,2,0,382,655.1,299,71.81
2103,30,74,408,0,0,0,298.1,112,50.68,201.3,100,17.11,214.7,88,9.66,9.7,4,2.62,2,1,413,723.8000000000001,304,80.07
2104,42,105,510,0,0,0,119.3,82,20.28,185.1,111,15.73,157.0,74,7.07,10.9,4,2.94,2,0,366,472.29999999999995,271,46.02
2105,34,40,408,0,0,0,242.5,82,41.23,232.9,97,19.8,154.0,86,6.93,9.6,7,2.59,0,0,416,639.0,272,70.55000000000001
2106,10,128,408,1,1,18,222.1,89,37.76,160.6,109,13.65,218.8,102,9.85,13.6,2,3.67,0,1,355,615.1,302,64.92999999999999
2107,23,123,408,0,0,0,236.2,135,40.15,273.9,88,23.28,227.0,77,10.22,10.1,6,2.73,2,1,422,747.1999999999999,306,76.38000000000001
2108,22,122,510,0,0,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,0,329,535.2,252,52.739999999999995
2109,13,114,408,0,1,19,154.6,100,26.28,241.6,109,20.54,160.0,112,7.2,12.6,1,3.4,3,0,381,568.8000000000001,322,57.42
2110,6,102,415,0,1,25,137.4,100,23.36,176.7,83,15.02,188.2,93,8.47,10.2,6,2.75,2,0,421,512.5,282,49.599999999999994
2111,27,126,415,0,0,0,103.7,93,17.63,127.0,107,10.8,329.3,66,14.82,14.4,1,3.89,0,0,342,574.4,267,47.14
2112,18,150,415,0,0,0,136.6,112,23.22,209.4,81,17.8,161.1,78,7.25,12.2,2,3.29,4,1,381,519.3000000000001,273,51.559999999999995
2113,31,60,408,0,0,0,289.8,101,49.27,255.6,115,21.73,242.8,76,10.93,11.7,4,3.16,2,1,335,799.9000000000001,296,85.09
2114,43,123,408,0,0,0,260.9,85,44.35,168.5,103,14.32,178.3,91,8.02,13.3,5,3.59,3,0,416,621.0,284,70.28
2115,0,138,510,1,0,0,196.2,129,33.35,176.5,86,15.0,232.4,108,10.46,15.2,1,4.1,0,1,388,620.3000000000001,324,62.910000000000004
2116,20,29,510,0,0,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,0,367,484.8,236,54.51
2117,50,111,415,0,0,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,0,386,581.5,334,63.11000000000001
2118,43,37,510,1,0,0,172.9,119,29.39,183.0,86,15.56,226.4,100,10.19,9.8,1,2.65,0,1,346,592.0999999999999,306,57.79
2119,0,111,408,0,0,0,249.8,109,42.47,242.4,106,20.6,231.8,78,10.43,11.6,4,3.13,0,1,329,735.6,297,76.63
2120,44,81,510,0,0,0,154.5,84,26.27,216.2,91,18.38,229.8,82,10.34,13.7,3,3.7,1,0,329,614.2,260,58.69
2121,47,46,510,0,0,0,90.4,108,15.37,276.2,77,23.48,146.5,111,6.59,12.7,2,3.43,1,0,332,525.8000000000001,298,48.87
2122,25,69,510,0,1,27,268.8,78,45.7,246.6,89,20.96,271.9,102,12.24,16.4,3,4.43,0,0,342,803.6999999999999,272,83.32999999999998
2123,35,125,408,0,0,0,106.1,95,18.04,157.6,113,13.4,192.5,69,8.66,8.1,3,2.19,1,0,411,464.3,280,42.28999999999999
2124,16,43,415,0,0,0,27.0,117,4.59,160.9,97,13.68,279.5,96,12.58,10.7,3,2.89,3,0,381,478.09999999999997,313,33.74
2125,39,127,415,0,1,27,140.1,59,23.82,223.4,111,18.99,257.9,73,11.61,3.8,10,1.03,1,0,400,625.1999999999999,253,55.45
2126,15,94,510,0,0,0,245.0,112,41.65,180.4,91,15.33,262.9,105,11.83,9.7,6,2.62,1,0,360,698.0,314,71.43
2127,46,46,408,0,0,0,196.7,85,33.44,205.9,74,17.5,216.6,112,9.75,11.2,5,3.02,3,0,373,630.4000000000001,276,63.71
2128,26,73,408,0,1,26,131.2,98,22.3,106.5,97,9.05,221.7,96,9.98,10.2,6,2.75,2,0,394,469.59999999999997,297,44.08
2129,6,146,408,0,1,23,149.6,96,25.43,239.8,124,20.38,293.5,135,13.21,7.4,4,2.0,2,0,380,690.3,359,61.02
2130,32,93,415,0,0,0,239.8,70,40.77,251.8,99,21.4,168.6,112,7.59,10.9,10,2.94,1,0,334,671.1,291,72.7
2131,35,52,408,0,1,31,142.1,77,24.16,193.0,97,16.41,253.4,88,11.4,11.0,4,2.97,1,0,327,599.5,266,54.94
2132,10,202,510,0,0,0,115.4,137,19.62,178.7,70,15.19,185.7,113,8.36,6.0,3,1.62,3,0,351,485.8,323,44.79
2133,23,129,510,0,1,31,193.0,99,32.81,224.8,87,19.11,197.6,91,8.89,10.3,8,2.78,2,0,368,625.6999999999999,285,63.59
2134,6,94,415,0,0,0,206.1,49,35.04,224.6,115,19.09,256.7,74,11.55,13.0,1,3.51,1,0,337,700.4,239,69.19
2135,2,100,415,0,0,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,0,377,543.2,352,55.85
2136,49,43,415,0,0,0,199.9,108,33.98,288.4,80,24.51,180.6,103,8.13,11.3,7,3.05,1,0,348,680.1999999999999,298,69.66999999999999
2137,30,130,415,0,0,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,0,373,591.5999999999999,309,63.51
2138,50,124,415,0,0,0,178.3,102,30.31,235.0,120,19.98,239.7,119,10.79,10.9,1,2.94,3,0,422,663.9,342,64.02
2139,45,92,510,1,0,0,252.3,120,42.89,207.0,112,17.6,284.6,95,12.81,12.0,5,3.24,3,1,411,755.9000000000001,332,76.53999999999999
2140,46,48,415,0,0,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11.0,13.2,5,3.56,4,0,384,592.0,276,59.79
2141,35,98,510,0,1,29,111.1,105,18.89,217.9,101,18.52,248.1,108,11.16,6.6,3,1.78,2,0,347,583.7,317,50.349999999999994
2142,26,100,415,0,0,0,96.5,86,16.41,210.2,133,17.87,146.4,106,6.59,12.5,3,3.38,1,1,385,465.6,328,44.25000000000001
2143,19,79,415,0,0,0,156.9,109,26.67,122.2,87,10.39,189.1,103,8.51,11.3,5,3.05,3,0,419,479.50000000000006,304,48.62
2144,45,164,415,0,0,0,123.3,78,20.96,170.0,85,14.45,165.9,78,7.47,12.7,2,3.43,1,0,375,471.90000000000003,243,46.309999999999995
2145,32,105,415,0,0,0,193.7,108,32.93,183.2,124,15.57,293.7,72,13.22,10.8,5,2.92,1,0,362,681.3999999999999,309,64.64
2146,3,89,408,1,0,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,0,410,541.1999999999999,329,59.37
2147,29,126,415,0,0,0,249.8,96,42.47,261.9,92,22.26,166.8,108,7.51,12.7,4,3.43,3,1,387,691.2,300,75.67000000000002
2148,50,96,408,0,0,0,144.0,102,24.48,224.7,73,19.1,227.7,91,10.25,10.0,7,2.7,1,0,329,606.4,273,56.53
2149,12,120,415,0,1,33,299.5,83,50.92,163.4,84,13.89,146.7,88,6.6,11.6,5,3.13,0,0,341,621.1999999999999,260,74.53999999999999
2150,40,212,415,0,0,0,226.0,127,38.42,304.6,83,25.89,181.2,132,8.15,12.6,4,3.4,2,1,336,724.4,346,75.86000000000001
2151,27,72,415,0,0,0,137.6,106,23.39,143.5,94,12.2,273.7,110,12.32,9.6,6,2.59,2,0,368,564.4,316,50.5
2152,11,155,415,1,1,26,211.7,121,35.99,139.2,123,11.83,146.7,89,6.6,11.1,3,3.0,1,0,346,508.7,336,57.42
2153,44,89,415,0,0,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,0,345,424.7,285,39.660000000000004
2154,50,126,408,1,0,0,197.6,126,33.59,246.5,112,20.95,285.3,104,12.84,12.5,8,3.38,2,0,339,741.9000000000001,350,70.76
2155,2,172,408,0,0,0,270.0,102,45.9,256.6,111,21.81,168.5,104,7.58,12.0,5,3.24,2,1,359,707.1,322,78.52999999999999
2156,45,75,415,0,0,0,224.7,116,38.2,192.0,79,16.32,212.2,98,9.55,11.3,11,3.05,3,0,373,640.1999999999999,304,67.12
2157,48,143,510,0,0,0,194.3,99,33.03,123.6,133,10.51,229.5,99,10.33,10.2,2,2.75,2,0,367,557.6,333,56.62
2158,9,166,510,1,0,0,47.7,89,8.11,264.4,95,22.47,235.2,97,10.58,13.2,3,3.56,0,1,367,560.5,284,44.72
2159,16,132,415,0,0,0,190.1,105,32.32,182.2,116,15.49,279.8,105,12.59,13.0,2,3.51,1,0,420,665.0999999999999,328,63.910000000000004
2160,33,94,408,1,0,0,89.5,94,15.22,339.9,106,28.89,172.9,76,7.78,7.9,1,2.13,1,1,351,610.1999999999999,277,54.02
2161,34,99,415,0,0,0,182.6,83,31.04,154.5,111,13.13,196.0,57,8.82,12.1,5,3.27,0,0,393,545.2,256,56.260000000000005
2162,45,136,415,0,1,35,205.5,86,34.94,298.5,119,25.37,214.2,104,9.64,6.9,4,1.86,1,0,384,725.1,313,71.81
2163,16,119,415,0,0,0,231.5,82,39.36,266.9,97,22.69,211.0,118,9.49,7.4,10,2.0,1,0,384,716.8,307,73.53999999999999
2164,27,115,510,1,0,0,251.3,69,42.72,252.5,96,21.46,118.3,112,5.32,9.9,1,2.67,3,1,329,632.0,278,72.17
2165,24,160,415,0,0,0,171.2,103,29.1,243.5,121,20.7,178.2,92,8.02,13.0,3,3.51,2,0,347,605.9,319,61.32999999999999
2166,28,166,510,0,0,0,197.9,89,33.64,251.0,113,21.34,138.3,85,6.22,11.2,2,3.02,2,0,345,598.4000000000001,289,64.22
2167,0,120,510,0,0,0,134.8,94,22.92,204.1,106,17.35,238.4,109,10.73,6.7,8,1.81,1,0,339,584.0,317,52.81
2168,49,173,415,0,0,0,191.4,114,32.54,168.5,138,14.32,109.3,99,4.92,10.3,3,2.78,1,0,332,479.5,354,54.56
2169,14,156,415,0,0,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,0,343,621.0,269,60.040000000000006
2170,34,70,415,0,0,0,177.4,125,30.16,226.2,104,19.23,254.1,72,11.43,10.9,4,2.94,0,0,366,668.6,305,63.76
2171,33,41,510,0,0,0,182.1,89,30.96,211.5,104,17.98,207.4,124,9.33,6.8,1,1.84,1,0,355,607.8,318,60.11
2172,2,132,408,0,0,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,0,350,607.4000000000001,262,64.27000000000001
2173,16,47,510,1,0,0,47.8,120,8.13,178.9,123,15.21,152.6,96,6.87,13.3,7,3.59,0,1,418,392.59999999999997,346,33.800000000000004
2174,28,160,510,0,0,0,121.8,97,20.71,89.3,97,7.59,150.7,92,6.78,10.3,5,2.78,1,0,395,372.09999999999997,291,37.86
2175,36,180,415,0,0,0,143.5,121,24.4,189.3,111,16.09,174.9,82,7.87,8.8,5,2.38,3,0,402,516.5,319,50.739999999999995
2176,44,93,415,0,0,0,164.9,68,28.03,210.4,86,17.88,229.4,104,10.32,7.8,4,2.11,2,0,337,612.5,262,58.339999999999996
2177,35,109,415,0,0,0,193.6,58,32.91,148.7,115,12.64,282.5,105,12.71,13.1,1,3.54,2,0,363,637.9,279,61.8
2178,50,80,510,0,0,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,0,400,509.29999999999995,310,47.730000000000004
2179,32,54,415,0,1,24,92.3,88,15.69,193.1,98,16.41,99.3,119,4.47,11.6,3,3.13,2,0,416,396.3,308,39.7
2180,2,121,415,0,0,0,168.9,128,28.71,123.9,99,10.53,266.3,105,11.98,2.9,7,0.78,2,0,414,562.0,339,52.0
2181,7,157,510,0,1,29,219.2,102,37.26,206.0,109,17.51,192.4,117,8.66,15.0,5,4.05,1,0,392,632.6,333,67.47999999999999
2182,13,170,510,0,1,37,178.1,130,30.28,242.8,103,20.64,243.0,93,10.93,13.0,4,3.51,0,0,343,676.9,330,65.36
2183,3,138,510,0,0,0,146.5,101,24.91,284.5,142,24.18,176.0,98,7.92,14.0,6,3.78,3,0,338,621.0,347,60.790000000000006
2184,13,92,415,0,1,31,172.3,116,29.29,266.2,91,22.63,228.2,90,10.27,11.8,5,3.19,1,0,405,678.5,302,65.38
2185,43,126,415,0,0,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13.0,3,3.51,1,0,386,545.0,305,57.29
2186,32,41,415,0,0,0,232.1,74,39.46,327.1,88,27.8,226.5,119,10.19,10.9,2,2.94,3,1,327,796.6,283,80.39
2187,47,167,415,0,0,0,169.2,124,28.76,173.3,108,14.73,216.5,64,9.74,12.4,4,3.35,4,1,416,571.4,300,56.580000000000005
2188,44,91,510,0,0,0,123.8,107,21.05,319.0,125,27.12,237.6,78,10.69,7.3,4,1.97,2,0,370,687.6999999999999,314,60.83
2189,39,127,510,0,0,0,96.0,117,16.32,177.0,68,15.05,162.2,127,7.3,9.7,4,2.62,3,0,331,444.9,316,41.29
2190,27,88,408,0,1,27,93.4,106,15.88,252.0,92,21.42,189.0,104,8.5,10.9,1,2.94,1,0,414,545.3,303,48.74
2191,39,113,415,0,0,0,90.6,130,15.4,170.6,100,14.5,137.4,74,6.18,5.4,9,1.46,1,0,415,404.0,313,37.54
2192,34,78,510,0,0,0,152.9,81,25.99,256.6,82,21.81,173.6,112,7.81,5.3,6,1.43,2,0,362,588.4,281,57.04
2193,43,123,408,0,0,0,257.9,92,43.84,211.6,71,17.99,189.3,104,8.52,9.4,2,2.54,2,0,329,668.1999999999999,269,72.89
2194,8,136,408,1,1,29,85.2,98,14.48,230.4,85,19.58,243.6,104,10.96,9.0,3,2.43,2,0,351,568.2,290,47.45
2195,25,68,415,0,1,34,160.0,72,27.2,184.5,119,15.68,208.3,101,9.37,6.1,10,1.65,1,0,375,558.9,302,53.89999999999999
2196,35,132,415,0,1,10,182.9,54,31.09,292.4,68,24.85,142.3,116,6.4,11.5,4,3.11,0,0,375,629.0999999999999,242,65.45
2197,18,133,415,0,0,0,216.2,67,36.75,222.2,133,18.89,192.0,95,8.64,3.1,1,0.84,2,0,360,633.5,296,65.12
2198,9,127,415,0,0,0,261.7,105,44.49,181.8,107,15.45,100.9,131,4.54,3.3,5,0.89,0,0,344,547.6999999999999,348,65.37
2199,47,110,415,0,0,0,241.2,105,41.0,174.3,85,14.82,245.3,59,11.04,8.5,4,2.3,2,0,418,669.3,253,69.16
2200,49,121,510,0,0,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1,0,401,522.3,287,52.48000000000001
2201,34,116,510,0,0,0,89.5,128,15.22,180.8,137,15.37,193.1,94,8.69,14.0,3,3.78,2,0,346,477.4,362,43.06
2202,29,112,415,1,1,16,200.3,72,34.05,197.8,91,16.81,151.1,92,6.8,10.4,3,2.81,1,0,351,559.6,258,60.47
2203,38,97,510,1,0,0,145.0,103,24.65,294.3,93,25.02,239.8,120,10.79,11.0,2,2.97,4,1,365,690.1,318,63.43
2204,25,43,510,0,0,0,159.5,99,27.12,119.7,149,10.17,173.9,126,7.83,6.8,3,1.84,2,0,358,459.90000000000003,377,46.96
2205,15,110,415,0,0,0,151.8,106,25.81,138.0,126,11.73,233.5,112,10.51,11.2,8,3.02,3,0,364,534.5,352,51.07
2206,45,67,408,0,0,0,176.2,120,29.95,236.0,138,20.06,152.5,104,6.86,10.6,4,2.86,1,0,356,575.3000000000001,366,59.73
2207,23,166,408,0,0,0,152.1,95,25.86,121.0,105,10.29,198.0,126,8.91,9.8,5,2.65,0,0,333,480.90000000000003,331,47.71
2208,8,129,408,0,0,0,161.3,122,27.42,220.6,95,18.75,224.7,104,10.11,9.6,3,2.59,1,0,362,616.1999999999999,324,58.870000000000005
2209,37,103,510,1,0,0,171.7,78,29.19,144.5,86,12.28,157.9,106,7.11,6.8,3,1.84,3,0,394,480.90000000000003,273,50.42
2210,44,71,415,0,0,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,1,367,736.0,268,78.22
2211,6,112,415,0,1,27,213.0,121,36.21,226.2,101,19.23,189.8,99,8.54,11.1,3,3.0,4,0,418,640.1,324,66.97999999999999
2212,2,8,415,0,1,36,242.9,67,41.29,170.9,59,14.53,177.3,130,7.98,4.8,12,1.3,1,0,421,595.9,268,65.1
2213,43,98,415,0,0,0,217.2,121,36.92,303.4,73,25.79,197.1,71,8.87,12.4,2,3.35,0,1,406,730.0999999999999,267,74.92999999999999
2214,6,90,415,0,0,0,175.9,111,29.9,285.2,115,24.24,150.8,122,6.79,13.0,7,3.51,1,0,347,624.9000000000001,355,64.44
2215,25,13,415,0,0,0,303.2,133,51.54,170.5,86,14.49,227.6,80,10.24,11.5,3,3.11,0,1,413,712.8,302,79.38
2216,3,58,415,0,0,0,238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,3,3.19,2,0,389,619.0,282,67.86
2217,0,137,415,0,1,22,189.6,42,32.23,179.0,137,15.22,179.6,126,8.08,11.4,5,3.08,2,0,415,559.6,310,58.60999999999999
2218,22,116,408,0,0,0,133.3,94,22.66,247.8,126,21.06,219.0,78,9.86,11.3,5,3.05,5,1,379,611.4,303,56.629999999999995
2219,49,94,415,0,1,28,92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,9.9,4,2.67,3,0,396,456.0,283,39.44
2220,8,87,415,0,0,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,0,379,635.5000000000001,271,62.64
2221,9,120,415,0,0,0,184.5,103,31.37,209.0,86,17.77,169.7,70,7.64,10.2,6,2.75,2,0,336,573.4000000000001,265,59.53
2222,1,97,415,0,1,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,0,380,616.7,293,58.870000000000005
2223,13,134,415,0,0,0,204.7,108,34.8,143.1,105,12.16,165.8,84,7.46,11.0,4,2.97,6,0,345,524.5999999999999,301,57.38999999999999
2224,35,68,510,0,0,0,143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2,0,380,509.0,234,49.72
2225,30,93,408,0,0,0,179.3,93,30.48,188.8,65,16.05,253.2,88,11.39,12.1,5,3.27,1,0,411,633.4,251,61.190000000000005
2226,19,120,415,0,0,0,137.3,100,23.34,212.2,129,18.04,152.7,92,6.87,10.5,2,2.84,1,0,413,512.7,323,51.08999999999999
2227,40,41,408,0,0,0,237.8,92,40.43,223.5,155,19.0,217.4,90,9.78,10.2,6,2.75,2,0,417,688.9000000000001,343,71.96
2228,37,80,510,0,0,0,203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2,0,331,581.9,260,62.01
2229,35,83,415,0,1,25,191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2,0,376,709.0,322,69.8
2230,27,109,510,1,0,0,209.1,141,35.55,205.0,93,17.43,119.4,111,5.37,7.8,3,2.11,2,0,361,541.3,348,60.459999999999994
2231,17,66,510,0,1,33,88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,3,0,348,378.2,314,34.11
2232,13,104,510,0,0,0,97.2,88,16.52,155.6,85,13.23,261.6,105,11.77,12.4,5,3.35,0,0,403,526.8000000000001,283,44.87
2233,47,89,510,0,0,0,137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11.0,5,2.97,1,0,346,597.2,289,54.29
2234,49,127,510,0,0,0,224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10.0,1,2.7,2,0,413,579.4,299,63.78000000000001
2235,39,117,408,0,1,13,207.6,65,35.29,152.7,77,12.98,232.8,95,10.48,9.7,3,2.62,1,0,370,602.8,240,61.37
2236,16,128,510,0,0,0,268.1,95,45.58,120.5,126,10.24,220.8,121,9.94,14.4,6,3.89,2,0,397,623.8000000000001,348,69.65
2237,33,88,415,0,0,0,166.7,61,28.34,179.3,88,15.24,242.7,131,10.92,6.8,7,1.84,4,1,364,595.5,287,56.34
2238,29,61,408,0,0,0,267.1,104,45.41,180.4,131,15.33,230.6,106,10.38,17.3,4,4.67,1,1,420,695.4,345,75.78999999999999
2239,9,22,415,0,0,0,181.8,108,30.91,198.6,148,16.88,206.6,96,9.3,9.3,3,2.51,2,0,378,596.3,355,59.6
2240,50,78,415,0,0,0,147.1,80,25.01,199.7,100,16.97,160.7,106,7.23,13.7,7,3.7,0,0,399,521.1999999999999,293,52.91000000000001
2241,47,56,415,0,1,29,37.7,115,6.41,144.1,111,12.25,226.6,101,10.2,4.9,3,1.32,1,0,335,413.29999999999995,330,30.18
2242,5,192,415,0,0,0,185.0,88,31.45,224.9,98,19.12,212.4,105,9.56,11.4,3,3.08,2,0,401,633.6999999999999,294,63.21
2243,48,70,415,0,0,0,156.4,108,26.59,171.0,116,14.54,196.1,96,8.82,8.6,4,2.32,2,0,379,532.1,324,52.269999999999996
2244,16,148,510,0,0,0,239.3,84,40.68,195.7,85,16.63,232.6,104,10.47,10.9,3,2.94,1,0,415,678.5,276,70.72
2245,39,65,415,0,1,29,215.5,129,36.64,161.9,77,13.76,128.3,91,5.77,8.8,5,2.38,2,0,368,514.5,302,58.550000000000004
2246,26,119,510,0,0,0,134.9,70,22.93,211.5,74,17.98,188.5,105,8.48,11.3,6,3.05,1,0,374,546.1999999999999,255,52.44
2247,5,80,415,0,0,0,194.8,116,33.12,209.9,93,17.84,194.1,100,8.73,12.8,3,3.46,0,0,406,611.6,312,63.15
2248,6,152,408,0,1,20,239.1,105,40.65,209.1,111,17.77,268.2,130,12.07,13.3,3,3.59,5,0,354,729.6999999999999,349,74.08000000000001
2249,9,113,510,0,0,0,92.6,85,15.74,177.6,92,15.1,159.8,72,7.19,14.4,4,3.89,3,0,343,444.4,253,41.92
2250,46,75,510,0,0,0,209.4,133,35.6,211.5,121,17.98,291.2,123,13.1,7.2,4,1.94,1,0,377,719.3,381,68.61999999999999
2251,35,80,415,0,0,0,197.6,83,33.59,164.5,86,13.98,94.0,98,4.23,6.4,6,1.73,1,0,382,462.5,273,53.53000000000001
2252,30,148,408,0,0,0,17.6,121,2.99,161.7,125,13.74,203.1,82,9.14,10.6,6,2.86,1,0,333,393.0,334,28.73
2253,39,63,415,1,0,0,62.9,112,10.69,202.9,111,17.25,259.0,58,11.66,8.9,8,2.4,1,0,366,533.6999999999999,289,41.99999999999999
2254,9,97,415,0,1,28,202.3,97,34.39,69.2,84,5.88,257.6,64,11.59,6.7,3,1.81,1,0,415,535.8000000000001,248,53.67
2255,20,166,415,0,0,0,136.1,116,23.14,181.4,93,15.42,131.4,108,5.91,11.3,4,3.05,0,0,381,460.2,321,47.519999999999996
2256,50,94,408,0,0,0,207.0,109,35.19,167.4,80,14.23,238.2,117,10.72,2.6,6,0.7,1,0,344,615.1999999999999,312,60.84
2257,9,85,408,0,1,33,207.9,95,35.34,233.5,88,19.85,221.3,92,9.96,13.5,3,3.65,1,0,415,676.2,278,68.80000000000001
2258,42,80,415,1,0,0,276.5,122,47.01,195.6,79,16.63,210.3,78,9.46,7.2,3,1.94,1,1,351,689.6000000000001,282,75.03999999999999
2259,27,210,415,0,1,31,313.8,87,53.35,147.7,103,12.55,192.7,97,8.67,10.1,7,2.73,3,0,363,664.3000000000001,294,77.30000000000001
2260,15,88,415,1,1,25,288.5,114,49.05,203.4,74,17.29,228.4,117,10.28,13.0,5,3.51,1,0,408,733.3,310,80.13000000000001
2261,12,100,408,0,0,0,210.9,85,35.85,329.3,69,27.99,127.1,78,5.72,9.4,5,2.54,4,0,378,676.7,237,72.10000000000001
2262,49,154,408,0,1,35,64.9,76,11.03,184.1,91,15.65,151.6,75,6.82,14.6,1,3.94,1,0,401,415.20000000000005,243,37.44
2263,44,32,510,0,1,26,243.5,137,41.4,236.8,108,20.13,173.3,149,7.8,9.0,9,2.43,1,0,370,662.6,403,71.76
2264,10,18,408,0,0,0,197.0,97,33.49,203.7,107,17.31,202.0,105,9.09,8.7,3,2.35,3,0,394,611.4000000000001,312,62.24
2265,1,126,415,0,1,31,278.0,88,47.26,253.2,65,21.52,223.2,114,10.04,8.7,4,2.35,0,0,333,763.1000000000001,271,81.16999999999999
2266,44,144,510,0,1,37,219.9,102,37.38,222.1,77,18.88,118.5,111,5.33,10.0,4,2.7,1,0,370,570.5,294,64.29
2267,25,29,510,0,0,0,313.2,103,53.24,216.3,151,18.39,218.4,106,9.83,12.8,4,3.46,2,1,401,760.6999999999999,364,84.91999999999999
2268,3,86,408,0,1,16,145.7,88,24.77,191.0,129,16.24,215.5,82,9.7,11.3,7,3.05,0,0,329,563.5,306,53.75999999999999
2269,1,138,415,0,1,37,75.8,102,12.89,173.6,147,14.76,162.6,96,7.32,8.2,13,2.21,0,0,340,420.2,358,37.18
2270,1,146,415,0,0,0,195.9,86,33.3,228.6,82,19.43,303.5,94,13.66,12.2,4,3.29,3,0,397,740.2,266,69.68
2271,21,175,415,0,0,0,132.0,95,22.44,231.2,74,19.65,313.4,108,14.1,8.7,10,2.35,1,0,415,685.3,287,58.540000000000006
2272,49,74,510,0,0,0,124.0,102,21.08,262.1,101,22.28,268.2,98,12.07,11.7,2,3.16,2,0,392,666.0,303,58.59
2273,6,48,415,0,0,0,171.9,98,29.22,159.0,127,13.52,139.5,101,6.28,7.6,3,2.05,2,0,419,478.0,329,51.06999999999999
2274,10,74,510,0,1,31,249.4,70,42.4,209.5,59,17.81,180.6,75,8.13,9.9,2,2.67,4,0,340,649.4,206,71.00999999999999
2275,33,105,415,1,0,0,228.4,100,38.83,145.1,108,12.33,245.3,140,11.04,7.7,7,2.08,0,0,376,626.5,355,64.28
2276,46,157,510,0,0,0,168.6,71,28.66,205.1,48,17.43,175.8,88,7.91,5.9,2,1.59,3,0,361,555.4,209,55.59
2277,7,217,415,0,0,0,123.7,138,21.03,248.5,105,21.12,269.6,78,12.13,13.3,4,3.59,0,0,421,655.0999999999999,325,57.870000000000005
2278,42,68,415,0,0,0,178.7,61,30.38,252.3,84,21.45,255.7,76,11.51,8.4,4,2.27,1,0,356,695.1,225,65.61
2279,37,80,415,0,0,0,113.2,86,19.24,185.5,97,15.77,237.3,145,10.68,9.5,5,2.57,1,0,375,545.5,333,48.26
2280,25,38,415,0,1,25,142.4,106,24.21,313.7,109,26.66,126.6,117,5.7,13.4,6,3.62,2,0,420,596.1,338,60.190000000000005
2281,27,107,415,0,1,38,204.2,57,34.71,205.9,92,17.5,286.5,80,12.89,8.3,4,2.24,0,0,376,704.9,233,67.33999999999999
2282,5,140,415,0,0,0,149.7,71,25.45,212.5,97,18.06,245.9,67,11.07,12.6,4,3.4,3,0,344,620.7,239,57.98
2283,3,98,415,0,0,0,227.1,116,38.61,120.5,103,10.24,117.0,102,5.27,4.7,4,1.27,5,1,328,469.3,325,55.39000000000001
2284,38,114,415,0,0,0,155.3,75,26.4,169.9,87,14.44,207.0,133,9.32,12.6,5,3.4,2,0,417,544.8000000000001,300,53.559999999999995
2285,23,46,408,0,0,0,156.4,105,26.59,185.5,98,15.77,226.7,96,10.2,11.8,3,3.19,1,0,351,580.3999999999999,302,55.75
2286,32,118,415,0,1,42,148.7,105,25.28,167.3,105,14.22,270.6,105,12.18,10.4,7,2.81,0,0,372,597.0,322,54.49
2287,44,37,510,0,0,0,271.7,112,46.19,155.1,96,13.18,199.5,97,8.98,6.6,4,1.78,3,0,340,632.9,309,70.13
2288,29,34,415,0,0,0,193.7,74,32.93,126.9,84,10.79,221.2,166,9.95,8.8,4,2.38,0,0,361,550.5999999999999,328,56.050000000000004
